	path	species	source
17476	q_rubur_f_purpubascens/q_rubur_f_purpubascens_255.png	q rubur f purpubascens	field
17477	q_rubur_f_purpubascens/q_rubur_f_purpubascens_256.png	q rubur f purpubascens	field
17478	q_rubur_f_purpubascens/q_rubur_f_purpubascens_257.png	q rubur f purpubascens	field
17479	q_rubur_f_purpubascens/q_rubur_f_purpubascens_258.png	q rubur f purpubascens	field
17480	q_rubur_f_purpubascens/q_rubur_f_purpubascens_259.png	q rubur f purpubascens	field
17481	q_rubur_f_purpubascens/q_rubur_f_purpubascens_260.png	q rubur f purpubascens	field
17482	q_rubur_f_purpubascens/q_rubur_f_purpubascens_261.png	q rubur f purpubascens	field
17483	q_rubur_f_purpubascens/q_rubur_f_purpubascens_262.png	q rubur f purpubascens	field
17484	q_rubur_f_purpubascens/q_rubur_f_purpubascens_263.png	q rubur f purpubascens	field
17485	malus_floribunda/malus_floribunda_0.png	malus floribunda	lab
17486	malus_floribunda/malus_floribunda_1.png	malus floribunda	field
17487	malus_floribunda/malus_floribunda_2.png	malus floribunda	lab
17488	malus_floribunda/malus_floribunda_3.png	malus floribunda	lab
17489	malus_floribunda/malus_floribunda_4.png	malus floribunda	lab
17490	malus_floribunda/malus_floribunda_5.png	malus floribunda	field
17491	malus_floribunda/malus_floribunda_6.png	malus floribunda	lab
17492	malus_floribunda/malus_floribunda_7.png	malus floribunda	lab
17493	malus_floribunda/malus_floribunda_8.png	malus floribunda	lab
17494	malus_floribunda/malus_floribunda_9.png	malus floribunda	lab
17495	malus_floribunda/malus_floribunda_10.png	malus floribunda	lab
17496	malus_floribunda/malus_floribunda_11.png	malus floribunda	lab
17497	malus_floribunda/malus_floribunda_12.png	malus floribunda	lab
17498	malus_floribunda/malus_floribunda_13.png	malus floribunda	lab
17499	malus_floribunda/malus_floribunda_14.png	malus floribunda	field
17500	malus_floribunda/malus_floribunda_15.png	malus floribunda	field
17501	malus_floribunda/malus_floribunda_16.png	malus floribunda	lab
17502	malus_floribunda/malus_floribunda_17.png	malus floribunda	lab
17503	malus_floribunda/malus_floribunda_18.png	malus floribunda	lab
17504	malus_floribunda/malus_floribunda_19.png	malus floribunda	lab
17505	malus_floribunda/malus_floribunda_20.png	malus floribunda	lab
17506	malus_floribunda/malus_floribunda_21.png	malus floribunda	field
17507	malus_floribunda/malus_floribunda_22.png	malus floribunda	field
17508	malus_floribunda/malus_floribunda_23.png	malus floribunda	lab
17509	malus_floribunda/malus_floribunda_24.png	malus floribunda	lab
17510	malus_floribunda/malus_floribunda_25.png	malus floribunda	field
17511	malus_floribunda/malus_floribunda_26.png	malus floribunda	lab
17512	malus_floribunda/malus_floribunda_27.png	malus floribunda	field
17513	malus_floribunda/malus_floribunda_28.png	malus floribunda	lab
17514	malus_floribunda/malus_floribunda_29.png	malus floribunda	lab
17515	malus_floribunda/malus_floribunda_30.png	malus floribunda	lab
17516	malus_floribunda/malus_floribunda_31.png	malus floribunda	lab
17517	malus_floribunda/malus_floribunda_32.png	malus floribunda	lab
17518	malus_floribunda/malus_floribunda_33.png	malus floribunda	lab
17519	malus_floribunda/malus_floribunda_34.png	malus floribunda	lab
17520	malus_floribunda/malus_floribunda_35.png	malus floribunda	lab
17521	malus_floribunda/malus_floribunda_36.png	malus floribunda	lab
17522	malus_floribunda/malus_floribunda_37.png	malus floribunda	lab
17523	malus_floribunda/malus_floribunda_38.png	malus floribunda	lab
17524	malus_floribunda/malus_floribunda_39.png	malus floribunda	lab
17525	malus_floribunda/malus_floribunda_40.png	malus floribunda	lab
17526	malus_floribunda/malus_floribunda_41.png	malus floribunda	lab
17527	malus_floribunda/malus_floribunda_42.png	malus floribunda	lab
17528	malus_floribunda/malus_floribunda_43.png	malus floribunda	lab
17529	malus_floribunda/malus_floribunda_44.png	malus floribunda	lab
17530	malus_floribunda/malus_floribunda_45.png	malus floribunda	lab
17531	malus_floribunda/malus_floribunda_46.png	malus floribunda	lab
17532	malus_floribunda/malus_floribunda_47.png	malus floribunda	lab
17533	malus_floribunda/malus_floribunda_48.png	malus floribunda	lab
17534	malus_floribunda/malus_floribunda_49.png	malus floribunda	lab
17535	malus_floribunda/malus_floribunda_50.png	malus floribunda	lab
17536	malus_floribunda/malus_floribunda_51.png	malus floribunda	lab
17537	malus_floribunda/malus_floribunda_52.png	malus floribunda	lab
17538	malus_floribunda/malus_floribunda_53.png	malus floribunda	lab
17539	malus_floribunda/malus_floribunda_54.png	malus floribunda	lab
17540	malus_floribunda/malus_floribunda_55.png	malus floribunda	lab
17541	malus_floribunda/malus_floribunda_56.png	malus floribunda	lab
17542	malus_floribunda/malus_floribunda_57.png	malus floribunda	lab
17543	malus_floribunda/malus_floribunda_58.png	malus floribunda	lab
17544	malus_floribunda/malus_floribunda_59.png	malus floribunda	lab
17545	malus_floribunda/malus_floribunda_60.png	malus floribunda	lab
17546	malus_floribunda/malus_floribunda_61.png	malus floribunda	field
17547	malus_floribunda/malus_floribunda_62.png	malus floribunda	lab
17548	malus_floribunda/malus_floribunda_63.png	malus floribunda	field
17549	malus_floribunda/malus_floribunda_64.png	malus floribunda	lab
17550	malus_floribunda/malus_floribunda_65.png	malus floribunda	lab
17551	malus_floribunda/malus_floribunda_66.png	malus floribunda	lab
17552	malus_floribunda/malus_floribunda_67.png	malus floribunda	field
17553	malus_floribunda/malus_floribunda_68.png	malus floribunda	lab
17554	malus_floribunda/malus_floribunda_69.png	malus floribunda	lab
17555	malus_floribunda/malus_floribunda_70.png	malus floribunda	lab
17556	malus_floribunda/malus_floribunda_71.png	malus floribunda	lab
17557	malus_floribunda/malus_floribunda_72.png	malus floribunda	lab
17558	malus_floribunda/malus_floribunda_73.png	malus floribunda	lab
17559	malus_floribunda/malus_floribunda_74.png	malus floribunda	field
17560	malus_floribunda/malus_floribunda_75.png	malus floribunda	lab
17561	malus_floribunda/malus_floribunda_76.png	malus floribunda	lab
17562	malus_floribunda/malus_floribunda_77.png	malus floribunda	lab
17563	malus_floribunda/malus_floribunda_78.png	malus floribunda	field
17564	malus_floribunda/malus_floribunda_79.png	malus floribunda	field
17565	malus_floribunda/malus_floribunda_80.png	malus floribunda	lab
17566	malus_floribunda/malus_floribunda_81.png	malus floribunda	lab
17567	malus_floribunda/malus_floribunda_82.png	malus floribunda	lab
17568	malus_floribunda/malus_floribunda_83.png	malus floribunda	lab
17569	malus_floribunda/malus_floribunda_84.png	malus floribunda	lab
17570	malus_floribunda/malus_floribunda_85.png	malus floribunda	field
17571	malus_floribunda/malus_floribunda_86.png	malus floribunda	lab
17572	malus_floribunda/malus_floribunda_87.png	malus floribunda	field
17573	malus_floribunda/malus_floribunda_88.png	malus floribunda	lab
17574	malus_floribunda/malus_floribunda_89.png	malus floribunda	field
17575	malus_floribunda/malus_floribunda_90.png	malus floribunda	lab
17576	malus_floribunda/malus_floribunda_91.png	malus floribunda	lab
17577	malus_floribunda/malus_floribunda_92.png	malus floribunda	field
17578	malus_floribunda/malus_floribunda_93.png	malus floribunda	lab
17579	malus_floribunda/malus_floribunda_94.png	malus floribunda	lab
17580	malus_floribunda/malus_floribunda_95.png	malus floribunda	lab
17581	malus_floribunda/malus_floribunda_96.png	malus floribunda	lab
17582	malus_floribunda/malus_floribunda_97.png	malus floribunda	lab
17583	malus_floribunda/malus_floribunda_98.png	malus floribunda	lab
17584	malus_floribunda/malus_floribunda_99.png	malus floribunda	lab
17585	malus_floribunda/malus_floribunda_100.png	malus floribunda	lab
17586	malus_floribunda/malus_floribunda_101.png	malus floribunda	lab
17587	malus_floribunda/malus_floribunda_102.png	malus floribunda	lab
17588	malus_floribunda/malus_floribunda_103.png	malus floribunda	field
17589	malus_floribunda/malus_floribunda_104.png	malus floribunda	lab
17590	malus_floribunda/malus_floribunda_105.png	malus floribunda	field
17591	malus_floribunda/malus_floribunda_106.png	malus floribunda	lab
17592	malus_floribunda/malus_floribunda_107.png	malus floribunda	lab
17593	malus_floribunda/malus_floribunda_108.png	malus floribunda	lab
17594	malus_floribunda/malus_floribunda_109.png	malus floribunda	lab
17595	malus_floribunda/malus_floribunda_110.png	malus floribunda	lab
17596	malus_floribunda/malus_floribunda_111.png	malus floribunda	field
17597	malus_floribunda/malus_floribunda_112.png	malus floribunda	lab
17598	malus_floribunda/malus_floribunda_113.png	malus floribunda	field
17599	malus_floribunda/malus_floribunda_114.png	malus floribunda	lab
17600	malus_floribunda/malus_floribunda_115.png	malus floribunda	lab
17601	malus_floribunda/malus_floribunda_116.png	malus floribunda	lab
17602	malus_floribunda/malus_floribunda_117.png	malus floribunda	field
17603	malus_floribunda/malus_floribunda_118.png	malus floribunda	lab
17604	malus_floribunda/malus_floribunda_119.png	malus floribunda	lab
17605	malus_floribunda/malus_floribunda_120.png	malus floribunda	lab
17606	malus_floribunda/malus_floribunda_121.png	malus floribunda	lab
17607	malus_floribunda/malus_floribunda_122.png	malus floribunda	lab
17608	malus_floribunda/malus_floribunda_123.png	malus floribunda	lab
17609	malus_floribunda/malus_floribunda_124.png	malus floribunda	lab
17610	malus_floribunda/malus_floribunda_125.png	malus floribunda	lab
17611	malus_floribunda/malus_floribunda_126.png	malus floribunda	field
17612	malus_floribunda/malus_floribunda_127.png	malus floribunda	field
17613	malus_floribunda/malus_floribunda_128.png	malus floribunda	lab
17614	malus_floribunda/malus_floribunda_129.png	malus floribunda	field
17615	malus_floribunda/malus_floribunda_130.png	malus floribunda	lab
17616	malus_floribunda/malus_floribunda_131.png	malus floribunda	lab
17617	malus_floribunda/malus_floribunda_132.png	malus floribunda	lab
17618	malus_floribunda/malus_floribunda_133.png	malus floribunda	lab
17619	malus_floribunda/malus_floribunda_134.png	malus floribunda	lab
17620	malus_floribunda/malus_floribunda_135.png	malus floribunda	lab
17621	malus_floribunda/malus_floribunda_136.png	malus floribunda	lab
17622	malus_floribunda/malus_floribunda_137.png	malus floribunda	lab
17623	malus_floribunda/malus_floribunda_138.png	malus floribunda	lab
17624	malus_floribunda/malus_floribunda_139.png	malus floribunda	lab
17625	malus_floribunda/malus_floribunda_140.png	malus floribunda	field
17626	malus_floribunda/malus_floribunda_141.png	malus floribunda	field
17627	malus_floribunda/malus_floribunda_142.png	malus floribunda	field
17628	malus_floribunda/malus_floribunda_143.png	malus floribunda	lab
17629	malus_floribunda/malus_floribunda_144.png	malus floribunda	lab
17630	malus_floribunda/malus_floribunda_145.png	malus floribunda	lab
17631	malus_floribunda/malus_floribunda_146.png	malus floribunda	lab
17632	malus_floribunda/malus_floribunda_147.png	malus floribunda	lab
17633	malus_floribunda/malus_floribunda_148.png	malus floribunda	field
17634	malus_floribunda/malus_floribunda_149.png	malus floribunda	lab
17635	malus_floribunda/malus_floribunda_150.png	malus floribunda	field
17636	quercus_muehlenbergii/quercus_muehlenbergii_0.png	quercus muehlenbergii	lab
17637	quercus_muehlenbergii/quercus_muehlenbergii_1.png	quercus muehlenbergii	lab
17638	quercus_muehlenbergii/quercus_muehlenbergii_2.png	quercus muehlenbergii	lab
17639	quercus_muehlenbergii/quercus_muehlenbergii_3.png	quercus muehlenbergii	field
17640	quercus_muehlenbergii/quercus_muehlenbergii_4.png	quercus muehlenbergii	lab
17641	quercus_muehlenbergii/quercus_muehlenbergii_5.png	quercus muehlenbergii	lab
17642	quercus_muehlenbergii/quercus_muehlenbergii_6.png	quercus muehlenbergii	field
17643	quercus_muehlenbergii/quercus_muehlenbergii_7.png	quercus muehlenbergii	field
17644	quercus_muehlenbergii/quercus_muehlenbergii_8.png	quercus muehlenbergii	lab
17645	quercus_muehlenbergii/quercus_muehlenbergii_9.png	quercus muehlenbergii	lab
17646	quercus_muehlenbergii/quercus_muehlenbergii_10.png	quercus muehlenbergii	lab
17647	quercus_muehlenbergii/quercus_muehlenbergii_11.png	quercus muehlenbergii	lab
17648	quercus_muehlenbergii/quercus_muehlenbergii_12.png	quercus muehlenbergii	lab
17649	quercus_muehlenbergii/quercus_muehlenbergii_13.png	quercus muehlenbergii	lab
17650	quercus_muehlenbergii/quercus_muehlenbergii_14.png	quercus muehlenbergii	field
17651	quercus_muehlenbergii/quercus_muehlenbergii_15.png	quercus muehlenbergii	lab
17652	quercus_muehlenbergii/quercus_muehlenbergii_16.png	quercus muehlenbergii	field
17653	quercus_muehlenbergii/quercus_muehlenbergii_17.png	quercus muehlenbergii	lab
17654	quercus_muehlenbergii/quercus_muehlenbergii_18.png	quercus muehlenbergii	lab
17655	quercus_muehlenbergii/quercus_muehlenbergii_19.png	quercus muehlenbergii	field
17656	quercus_muehlenbergii/quercus_muehlenbergii_20.png	quercus muehlenbergii	field
17657	quercus_muehlenbergii/quercus_muehlenbergii_21.png	quercus muehlenbergii	field
17658	quercus_muehlenbergii/quercus_muehlenbergii_22.png	quercus muehlenbergii	lab
17659	quercus_muehlenbergii/quercus_muehlenbergii_23.png	quercus muehlenbergii	lab
17660	quercus_muehlenbergii/quercus_muehlenbergii_24.png	quercus muehlenbergii	field
17661	quercus_muehlenbergii/quercus_muehlenbergii_25.png	quercus muehlenbergii	field
17662	quercus_muehlenbergii/quercus_muehlenbergii_26.png	quercus muehlenbergii	field
17663	quercus_muehlenbergii/quercus_muehlenbergii_27.png	quercus muehlenbergii	lab
17664	quercus_muehlenbergii/quercus_muehlenbergii_28.png	quercus muehlenbergii	lab
17665	quercus_muehlenbergii/quercus_muehlenbergii_29.png	quercus muehlenbergii	lab
17666	quercus_muehlenbergii/quercus_muehlenbergii_30.png	quercus muehlenbergii	lab
17667	quercus_muehlenbergii/quercus_muehlenbergii_31.png	quercus muehlenbergii	lab
17668	quercus_muehlenbergii/quercus_muehlenbergii_32.png	quercus muehlenbergii	field
17669	quercus_muehlenbergii/quercus_muehlenbergii_33.png	quercus muehlenbergii	field
17670	quercus_muehlenbergii/quercus_muehlenbergii_34.png	quercus muehlenbergii	field
17671	quercus_muehlenbergii/quercus_muehlenbergii_35.png	quercus muehlenbergii	lab
17672	quercus_muehlenbergii/quercus_muehlenbergii_36.png	quercus muehlenbergii	field
17673	quercus_muehlenbergii/quercus_muehlenbergii_37.png	quercus muehlenbergii	lab
17674	quercus_muehlenbergii/quercus_muehlenbergii_38.png	quercus muehlenbergii	field
17675	quercus_muehlenbergii/quercus_muehlenbergii_39.png	quercus muehlenbergii	field
17676	quercus_muehlenbergii/quercus_muehlenbergii_40.png	quercus muehlenbergii	field
17677	quercus_muehlenbergii/quercus_muehlenbergii_41.png	quercus muehlenbergii	lab
17678	quercus_muehlenbergii/quercus_muehlenbergii_42.png	quercus muehlenbergii	field
17679	quercus_muehlenbergii/quercus_muehlenbergii_43.png	quercus muehlenbergii	field
17680	quercus_muehlenbergii/quercus_muehlenbergii_44.png	quercus muehlenbergii	lab
17681	quercus_muehlenbergii/quercus_muehlenbergii_45.png	quercus muehlenbergii	field
17682	quercus_muehlenbergii/quercus_muehlenbergii_46.png	quercus muehlenbergii	field
17683	quercus_muehlenbergii/quercus_muehlenbergii_47.png	quercus muehlenbergii	field
17684	quercus_muehlenbergii/quercus_muehlenbergii_48.png	quercus muehlenbergii	lab
17685	quercus_muehlenbergii/quercus_muehlenbergii_49.png	quercus muehlenbergii	lab
17686	quercus_muehlenbergii/quercus_muehlenbergii_50.png	quercus muehlenbergii	lab
17687	quercus_muehlenbergii/quercus_muehlenbergii_51.png	quercus muehlenbergii	field
17688	quercus_muehlenbergii/quercus_muehlenbergii_52.png	quercus muehlenbergii	field
17689	quercus_muehlenbergii/quercus_muehlenbergii_53.png	quercus muehlenbergii	field
17690	quercus_muehlenbergii/quercus_muehlenbergii_54.png	quercus muehlenbergii	lab
17691	quercus_muehlenbergii/quercus_muehlenbergii_55.png	quercus muehlenbergii	lab
17692	quercus_muehlenbergii/quercus_muehlenbergii_56.png	quercus muehlenbergii	lab
17693	quercus_muehlenbergii/quercus_muehlenbergii_57.png	quercus muehlenbergii	field
17694	quercus_muehlenbergii/quercus_muehlenbergii_58.png	quercus muehlenbergii	lab
17695	quercus_muehlenbergii/quercus_muehlenbergii_59.png	quercus muehlenbergii	lab
17696	quercus_muehlenbergii/quercus_muehlenbergii_60.png	quercus muehlenbergii	lab
17697	quercus_muehlenbergii/quercus_muehlenbergii_61.png	quercus muehlenbergii	lab
17698	quercus_muehlenbergii/quercus_muehlenbergii_62.png	quercus muehlenbergii	lab
17699	quercus_muehlenbergii/quercus_muehlenbergii_63.png	quercus muehlenbergii	field
17700	quercus_muehlenbergii/quercus_muehlenbergii_64.png	quercus muehlenbergii	field
17701	quercus_muehlenbergii/quercus_muehlenbergii_65.png	quercus muehlenbergii	lab
17702	quercus_muehlenbergii/quercus_muehlenbergii_66.png	quercus muehlenbergii	field
17703	quercus_muehlenbergii/quercus_muehlenbergii_67.png	quercus muehlenbergii	field
17704	quercus_muehlenbergii/quercus_muehlenbergii_68.png	quercus muehlenbergii	lab
17705	quercus_muehlenbergii/quercus_muehlenbergii_69.png	quercus muehlenbergii	field
17706	quercus_muehlenbergii/quercus_muehlenbergii_70.png	quercus muehlenbergii	lab
17707	quercus_muehlenbergii/quercus_muehlenbergii_71.png	quercus muehlenbergii	field
17708	quercus_muehlenbergii/quercus_muehlenbergii_72.png	quercus muehlenbergii	field
17709	quercus_muehlenbergii/quercus_muehlenbergii_73.png	quercus muehlenbergii	lab
17710	quercus_muehlenbergii/quercus_muehlenbergii_74.png	quercus muehlenbergii	lab
17711	quercus_muehlenbergii/quercus_muehlenbergii_75.png	quercus muehlenbergii	lab
17712	quercus_muehlenbergii/quercus_muehlenbergii_76.png	quercus muehlenbergii	lab
17713	quercus_muehlenbergii/quercus_muehlenbergii_77.png	quercus muehlenbergii	field
17714	quercus_muehlenbergii/quercus_muehlenbergii_78.png	quercus muehlenbergii	lab
17715	quercus_muehlenbergii/quercus_muehlenbergii_79.png	quercus muehlenbergii	field
17716	quercus_muehlenbergii/quercus_muehlenbergii_80.png	quercus muehlenbergii	lab
17717	quercus_muehlenbergii/quercus_muehlenbergii_81.png	quercus muehlenbergii	lab
17718	quercus_muehlenbergii/quercus_muehlenbergii_82.png	quercus muehlenbergii	field
17719	quercus_muehlenbergii/quercus_muehlenbergii_83.png	quercus muehlenbergii	lab
17720	quercus_muehlenbergii/quercus_muehlenbergii_84.png	quercus muehlenbergii	lab
17721	quercus_muehlenbergii/quercus_muehlenbergii_85.png	quercus muehlenbergii	lab
17722	quercus_muehlenbergii/quercus_muehlenbergii_86.png	quercus muehlenbergii	lab
17723	quercus_muehlenbergii/quercus_muehlenbergii_87.png	quercus muehlenbergii	field
17724	quercus_muehlenbergii/quercus_muehlenbergii_88.png	quercus muehlenbergii	field
17725	quercus_muehlenbergii/quercus_muehlenbergii_89.png	quercus muehlenbergii	field
17726	quercus_muehlenbergii/quercus_muehlenbergii_90.png	quercus muehlenbergii	lab
17727	quercus_muehlenbergii/quercus_muehlenbergii_91.png	quercus muehlenbergii	field
17728	quercus_muehlenbergii/quercus_muehlenbergii_92.png	quercus muehlenbergii	field
17729	quercus_muehlenbergii/quercus_muehlenbergii_93.png	quercus muehlenbergii	lab
17730	quercus_muehlenbergii/quercus_muehlenbergii_94.png	quercus muehlenbergii	field
17731	quercus_muehlenbergii/quercus_muehlenbergii_95.png	quercus muehlenbergii	lab
17732	quercus_muehlenbergii/quercus_muehlenbergii_96.png	quercus muehlenbergii	field
17733	quercus_muehlenbergii/quercus_muehlenbergii_97.png	quercus muehlenbergii	lab
17734	quercus_muehlenbergii/quercus_muehlenbergii_98.png	quercus muehlenbergii	lab
17735	quercus_muehlenbergii/quercus_muehlenbergii_99.png	quercus muehlenbergii	field
17736	quercus_muehlenbergii/quercus_muehlenbergii_100.png	quercus muehlenbergii	lab
17737	quercus_muehlenbergii/quercus_muehlenbergii_101.png	quercus muehlenbergii	field
17738	quercus_muehlenbergii/quercus_muehlenbergii_102.png	quercus muehlenbergii	lab
17739	quercus_muehlenbergii/quercus_muehlenbergii_103.png	quercus muehlenbergii	field
17740	quercus_muehlenbergii/quercus_muehlenbergii_104.png	quercus muehlenbergii	field
17741	quercus_muehlenbergii/quercus_muehlenbergii_105.png	quercus muehlenbergii	lab
17742	quercus_muehlenbergii/quercus_muehlenbergii_106.png	quercus muehlenbergii	field
17743	quercus_muehlenbergii/quercus_muehlenbergii_107.png	quercus muehlenbergii	field
17744	quercus_muehlenbergii/quercus_muehlenbergii_108.png	quercus muehlenbergii	lab
17745	quercus_muehlenbergii/quercus_muehlenbergii_109.png	quercus muehlenbergii	lab
17746	quercus_muehlenbergii/quercus_muehlenbergii_110.png	quercus muehlenbergii	field
17747	quercus_muehlenbergii/quercus_muehlenbergii_111.png	quercus muehlenbergii	lab
17748	quercus_muehlenbergii/quercus_muehlenbergii_112.png	quercus muehlenbergii	lab
17749	quercus_muehlenbergii/quercus_muehlenbergii_113.png	quercus muehlenbergii	lab
17750	quercus_muehlenbergii/quercus_muehlenbergii_114.png	quercus muehlenbergii	lab
17751	quercus_muehlenbergii/quercus_muehlenbergii_115.png	quercus muehlenbergii	lab
17752	quercus_muehlenbergii/quercus_muehlenbergii_116.png	quercus muehlenbergii	lab
17753	quercus_muehlenbergii/quercus_muehlenbergii_117.png	quercus muehlenbergii	lab
17754	quercus_muehlenbergii/quercus_muehlenbergii_118.png	quercus muehlenbergii	field
17755	quercus_muehlenbergii/quercus_muehlenbergii_119.png	quercus muehlenbergii	field
17756	quercus_muehlenbergii/quercus_muehlenbergii_120.png	quercus muehlenbergii	lab
17757	quercus_muehlenbergii/quercus_muehlenbergii_121.png	quercus muehlenbergii	lab
17758	quercus_muehlenbergii/quercus_muehlenbergii_122.png	quercus muehlenbergii	field
17759	quercus_muehlenbergii/quercus_muehlenbergii_123.png	quercus muehlenbergii	lab
17760	quercus_muehlenbergii/quercus_muehlenbergii_124.png	quercus muehlenbergii	field
17761	quercus_muehlenbergii/quercus_muehlenbergii_125.png	quercus muehlenbergii	field
17762	quercus_muehlenbergii/quercus_muehlenbergii_126.png	quercus muehlenbergii	lab
17763	quercus_muehlenbergii/quercus_muehlenbergii_127.png	quercus muehlenbergii	field
17764	quercus_muehlenbergii/quercus_muehlenbergii_128.png	quercus muehlenbergii	lab
17765	quercus_muehlenbergii/quercus_muehlenbergii_129.png	quercus muehlenbergii	lab
17766	quercus_muehlenbergii/quercus_muehlenbergii_130.png	quercus muehlenbergii	lab
17767	quercus_muehlenbergii/quercus_muehlenbergii_131.png	quercus muehlenbergii	field
17768	quercus_muehlenbergii/quercus_muehlenbergii_132.png	quercus muehlenbergii	field
17769	quercus_muehlenbergii/quercus_muehlenbergii_133.png	quercus muehlenbergii	field
17770	quercus_muehlenbergii/quercus_muehlenbergii_134.png	quercus muehlenbergii	field
17771	quercus_muehlenbergii/quercus_muehlenbergii_135.png	quercus muehlenbergii	field
17772	quercus_muehlenbergii/quercus_muehlenbergii_136.png	quercus muehlenbergii	lab
17773	quercus_muehlenbergii/quercus_muehlenbergii_137.png	quercus muehlenbergii	field
17774	quercus_muehlenbergii/quercus_muehlenbergii_138.png	quercus muehlenbergii	field
17775	quercus_muehlenbergii/quercus_muehlenbergii_139.png	quercus muehlenbergii	field
17776	quercus_muehlenbergii/quercus_muehlenbergii_140.png	quercus muehlenbergii	field
17777	quercus_muehlenbergii/quercus_muehlenbergii_141.png	quercus muehlenbergii	field
17778	quercus_muehlenbergii/quercus_muehlenbergii_142.png	quercus muehlenbergii	lab
17779	quercus_muehlenbergii/quercus_muehlenbergii_143.png	quercus muehlenbergii	lab
17780	quercus_muehlenbergii/quercus_muehlenbergii_144.png	quercus muehlenbergii	field
17781	quercus_muehlenbergii/quercus_muehlenbergii_145.png	quercus muehlenbergii	field
17782	quercus_muehlenbergii/quercus_muehlenbergii_146.png	quercus muehlenbergii	field
17783	quercus_muehlenbergii/quercus_muehlenbergii_147.png	quercus muehlenbergii	lab
17784	quercus_muehlenbergii/quercus_muehlenbergii_148.png	quercus muehlenbergii	lab
17785	quercus_muehlenbergii/quercus_muehlenbergii_149.png	quercus muehlenbergii	field
17786	quercus_muehlenbergii/quercus_muehlenbergii_150.png	quercus muehlenbergii	lab
17787	quercus_muehlenbergii/quercus_muehlenbergii_151.png	quercus muehlenbergii	field
17788	quercus_muehlenbergii/quercus_muehlenbergii_152.png	quercus muehlenbergii	field
17789	quercus_muehlenbergii/quercus_muehlenbergii_153.png	quercus muehlenbergii	lab
17790	quercus_muehlenbergii/quercus_muehlenbergii_154.png	quercus muehlenbergii	field
17791	quercus_muehlenbergii/quercus_muehlenbergii_155.png	quercus muehlenbergii	lab
17792	quercus_muehlenbergii/quercus_muehlenbergii_156.png	quercus muehlenbergii	field
17793	quercus_muehlenbergii/quercus_muehlenbergii_157.png	quercus muehlenbergii	lab
17794	quercus_muehlenbergii/quercus_muehlenbergii_158.png	quercus muehlenbergii	field
17795	quercus_muehlenbergii/quercus_muehlenbergii_159.png	quercus muehlenbergii	field
17796	quercus_muehlenbergii/quercus_muehlenbergii_160.png	quercus muehlenbergii	field
17797	quercus_muehlenbergii/quercus_muehlenbergii_161.png	quercus muehlenbergii	field
17798	quercus_muehlenbergii/quercus_muehlenbergii_162.png	quercus muehlenbergii	field
17799	quercus_muehlenbergii/quercus_muehlenbergii_163.png	quercus muehlenbergii	lab
17800	quercus_muehlenbergii/quercus_muehlenbergii_164.png	quercus muehlenbergii	lab
17801	quercus_muehlenbergii/quercus_muehlenbergii_165.png	quercus muehlenbergii	lab
17802	quercus_muehlenbergii/quercus_muehlenbergii_166.png	quercus muehlenbergii	field
17803	quercus_muehlenbergii/quercus_muehlenbergii_167.png	quercus muehlenbergii	lab
17804	quercus_muehlenbergii/quercus_muehlenbergii_168.png	quercus muehlenbergii	lab
17805	quercus_muehlenbergii/quercus_muehlenbergii_169.png	quercus muehlenbergii	field
17806	quercus_muehlenbergii/quercus_muehlenbergii_170.png	quercus muehlenbergii	lab
17807	quercus_muehlenbergii/quercus_muehlenbergii_171.png	quercus muehlenbergii	lab
17808	quercus_muehlenbergii/quercus_muehlenbergii_172.png	quercus muehlenbergii	field
17809	quercus_muehlenbergii/quercus_muehlenbergii_173.png	quercus muehlenbergii	lab
17810	quercus_muehlenbergii/quercus_muehlenbergii_174.png	quercus muehlenbergii	field
17811	quercus_muehlenbergii/quercus_muehlenbergii_175.png	quercus muehlenbergii	lab
17812	quercus_muehlenbergii/quercus_muehlenbergii_176.png	quercus muehlenbergii	field
17813	quercus_muehlenbergii/quercus_muehlenbergii_177.png	quercus muehlenbergii	lab
17814	quercus_muehlenbergii/quercus_muehlenbergii_178.png	quercus muehlenbergii	lab
17815	quercus_muehlenbergii/quercus_muehlenbergii_179.png	quercus muehlenbergii	field
17816	quercus_muehlenbergii/quercus_muehlenbergii_180.png	quercus muehlenbergii	field
17817	quercus_muehlenbergii/quercus_muehlenbergii_181.png	quercus muehlenbergii	field
17818	quercus_muehlenbergii/quercus_muehlenbergii_182.png	quercus muehlenbergii	lab
17819	quercus_muehlenbergii/quercus_muehlenbergii_183.png	quercus muehlenbergii	field
17820	quercus_muehlenbergii/quercus_muehlenbergii_184.png	quercus muehlenbergii	lab
17821	quercus_muehlenbergii/quercus_muehlenbergii_185.png	quercus muehlenbergii	field
17822	quercus_muehlenbergii/quercus_muehlenbergii_186.png	quercus muehlenbergii	field
17823	quercus_muehlenbergii/quercus_muehlenbergii_187.png	quercus muehlenbergii	field
17824	quercus_muehlenbergii/quercus_muehlenbergii_188.png	quercus muehlenbergii	lab
17825	quercus_muehlenbergii/quercus_muehlenbergii_189.png	quercus muehlenbergii	lab
17826	quercus_muehlenbergii/quercus_muehlenbergii_190.png	quercus muehlenbergii	field
17827	quercus_muehlenbergii/quercus_muehlenbergii_191.png	quercus muehlenbergii	lab
17828	quercus_muehlenbergii/quercus_muehlenbergii_192.png	quercus muehlenbergii	field
